sample_id,target_byte,repeat,timing_ns
8903,121,3,36333
8904,121,4,34500
8905,121,5,29791
8906,121,6,33000
8907,121,7,256125
8908,121,8,37166
8909,121,9,36416
8910,121,10,34666
8911,121,11,293791
8912,121,12,36541
8913,121,13,37833
8914,121,14,50708
8915,121,15,55500
8916,121,16,38291
8917,121,17,815083
8918,121,18,35916
8919,121,19,76833
8920,86,0,36708
8921,86,1,202250
8922,86,2,38583
8923,86,3,2708333
8924,86,4,124083
8925,86,5,51708
8926,86,6,178166
8927,86,7,104541
8928,86,8,37458
8929,86,9,37541
8930,86,10,39708
8931,86,11,37708
8932,86,12,36916
8933,86,13,45791
8934,86,14,38833
8935,86,15,37583
8936,86,16,42000
8937,86,17,35708
8938,86,18,36666
8939,86,19,37708
8940,181,0,35333
8941,181,1,36875
8942,181,2,38333
8943,181,3,37416
8944,181,4,36083
8945,181,5,35750
8946,181,6,35500
8947,181,7,34916
8948,181,8,52458
8949,181,9,71583
8950,181,10,54583
8951,181,11,36375
8952,181,12,33250
8953,181,13,39958
8954,181,14,45125
8955,181,15,41958
8956,181,16,3473416
8957,181,17,36041
8958,181,18,27958
8959,181,19,37625
8960,191,0,35291
8961,191,1,35625
8962,191,2,36708
8963,191,3,36708
8964,191,4,31666
8965,191,5,32250
8966,191,6,35791
8967,191,7,35208
8968,191,8,31583
8969,191,9,34291
8970,191,10,36000
8971,191,11,29958
8972,191,12,13140708
8973,191,13,42875
8974,191,14,35958
8975,191,15,43083
8976,191,16,103291
8977,191,17,36666
8978,191,18,40500
8979,191,19,65708
8980,62,0,36958
8981,62,1,67875
8982,62,2,36625
8983,62,3,38458
8984,62,4,36416
8985,62,5,37000
8986,62,6,36250
8987,62,7,35500
8988,62,8,36875
8989,62,9,38416
8990,62,10,41166
8991,62,11,36708
8992,62,12,32250
8993,62,13,32583
8994,62,14,41125
8995,62,15,33750
8996,62,16,35416
8997,62,17,32291
8998,62,18,35125
8999,62,19,35958
9000,238,0,35666
9001,238,1,30416
9002,238,2,35250
9003,238,3,32416
9004,238,4,35375
9005,238,5,34791
9006,238,6,35000
9007,238,7,32333
9008,238,8,32541
9009,238,9,33833
9010,238,10,34458
9011,238,11,31833
9012,238,12,33250
9013,238,13,35666
9014,238,14,35500
9015,238,15,34333
9016,238,16,41833
9017,238,17,33791
9018,238,18,34416
9019,238,19,35458
9020,126,0,33833
9021,126,1,34708
9022,126,2,34000
9023,126,3,38333
9024,126,4,36125
9025,126,5,35750
9026,126,6,35625
9027,126,7,87083
9028,126,8,34166
9029,126,9,36708
9030,126,10,37083
9031,126,11,34875
9032,126,12,34625
9033,126,13,35291
9034,126,14,35625
9035,126,15,33458
9036,126,16,35750
9037,126,17,35625
9038,126,18,34416
9039,126,19,31958
9040,147,0,35958
9041,147,1,38166
9042,147,2,34916
9043,147,3,35041
9044,147,4,31333
9045,147,5,37625
9046,147,6,34833
9047,147,7,34875
9048,147,8,33500
9049,147,9,29708
9050,147,10,35458
9051,147,11,35708
9052,147,12,34291
9053,147,13,36375
9054,147,14,35541
9055,147,15,36708
9056,147,16,130541
9057,147,17,37125
9058,147,18,39625
9059,147,19,35208
9060,166,0,30916
9061,166,1,33083
9062,166,2,34333
9063,166,3,34708
9064,166,4,35375
9065,166,5,33375
9066,166,6,33791
9067,166,7,28625
9068,166,8,33583
9069,166,9,34958
9070,166,10,33500
9071,166,11,36541
9072,166,12,31166
9073,166,13,35708
9074,166,14,32333
9075,166,15,33333
9076,166,16,30583
9077,166,17,39125
9078,166,18,34250
9079,166,19,36708
9080,83,0,35333
9081,83,1,36625
9082,83,2,35291
9083,83,3,33083
9084,83,4,35500
9085,83,5,34875
9086,83,6,47708
9087,83,7,34958
9088,83,8,35875
9089,83,9,35916
9090,83,10,36208
9091,83,11,34833
9092,83,12,33625
9093,83,13,36541
9094,83,14,31791
9095,83,15,35625
9096,83,16,38458
9097,83,17,34250
9098,83,18,38333
9099,83,19,28208
9100,51,0,34875
9101,51,1,31958
9102,51,2,28416
9103,51,3,35291
9104,51,4,56583
9105,51,5,34541
9106,51,6,35458
9107,51,7,35625
9108,51,8,34708
9109,51,9,33041
9110,51,10,34583
9111,51,11,44416
9112,51,12,56833
9113,51,13,35458
9114,51,14,32833
9115,51,15,35458
9116,51,16,29375
9117,51,17,30916
9118,51,18,27333
9119,51,19,29166
9120,117,0,34250
9121,117,1,34416
9122,117,2,30083
9123,117,3,34541
9124,117,4,34875
9125,117,5,29750
9126,117,6,28500
9127,117,7,35041
9128,117,8,34791
9129,117,9,35458
9130,117,10,53791
9131,117,11,35208
9132,117,12,30916
9133,117,13,35708
9134,117,14,35166
9135,117,15,32666
9136,117,16,35000
9137,117,17,30333
9138,117,18,35375
9139,117,19,77208
9140,169,0,35625
9141,169,1,34625
9142,169,2,33416
9143,169,3,53000
9144,169,4,35583
9145,169,5,36000
9146,169,6,34916
9147,169,7,35208
9148,169,8,37916
9149,169,9,35708
9150,169,10,34916
9151,169,11,50791
9152,169,12,35541
9153,169,13,35208
9154,169,14,32208
9155,169,15,35666
9156,169,16,32708
9157,169,17,34291
9158,169,18,30083
9159,169,19,36291
9160,5,0,37083
9161,5,1,61000
9162,5,2,35291
9163,5,3,35041
9164,5,4,56708
9165,5,5,40916
9166,5,6,36666
9167,5,7,35250
9168,5,8,35250
9169,5,9,216375
9170,5,10,43083
9171,5,11,36125
9172,5,12,115791
9173,5,13,36000
9174,5,14,37083
9175,5,15,33125
9176,5,16,36125
9177,5,17,35916
9178,5,18,36166
9179,5,19,325541
9180,29,0,35416
9181,29,1,252041
9182,29,2,37541
9183,29,3,36500
9184,29,4,42000
9185,29,5,35166
9186,29,6,38875
9187,29,7,41958
9188,29,8,37250
9189,29,9,87791
9190,29,10,34791
9191,29,11,36708
9192,29,12,37416
9193,29,13,36541
9194,29,14,36583
9195,29,15,36250
9196,29,16,37375
9197,29,17,37791
9198,29,18,38416
9199,29,19,36875
9200,210,0,39625
9201,210,1,36166
9202,210,2,37083
9203,210,3,42750
9204,210,4,47208
9205,210,5,39625
9206,210,6,67458
9207,210,7,39291
9208,210,8,42208
9209,210,9,111000
9210,210,10,187416
9211,210,11,36666
9212,210,12,70583
9213,210,13,38333
9214,210,14,37916
9215,210,15,39250
9216,210,16,36708
9217,210,17,37875
9218,210,18,35333
9219,210,19,39250
9220,184,0,53958
9221,184,1,36291
9222,184,2,35958
9223,184,3,35541
9224,184,4,34458
9225,184,5,37750
9226,184,6,35833
9227,184,7,36500
9228,184,8,35291
9229,184,9,36666
9230,184,10,35708
9231,184,11,35000
9232,184,12,73958
9233,184,13,37166
9234,184,14,37625
9235,184,15,38291
9236,184,16,35250
9237,184,17,36666
9238,184,18,37500
9239,184,19,84208
9240,28,0,36375
9241,28,1,36958
9242,28,2,137875
9243,28,3,57291
9244,28,4,37500
9245,28,5,36875
9246,28,6,49458
9247,28,7,36125
9248,28,8,41625
9249,28,9,40375
9250,28,10,56916
9251,28,11,44833
9252,28,12,36291
9253,28,13,49250
9254,28,14,36000
9255,28,15,34583
9256,28,16,41875
9257,28,17,36083
9258,28,18,37583
9259,28,19,188875
9260,110,0,1320791
9261,110,1,261583
9262,110,2,37166
9263,110,3,39333
9264,110,4,36458
9265,110,5,87541
9266,110,6,84125
9267,110,7,42500
9268,110,8,68500
9269,110,9,60333
9270,110,10,33166
9271,110,11,36625
9272,110,12,37250
9273,110,13,35125
9274,110,14,34916
9275,110,15,89250
9276,110,16,206875
9277,110,17,36333
9278,110,18,35458
9279,110,19,34833
9280,247,0,36625
9281,247,1,34500
9282,247,2,71375
9283,247,3,40750
9284,247,4,53541
9285,247,5,34750
9286,247,6,38416
9287,247,7,37833
9288,247,8,37333
9289,247,9,38125
9290,247,10,43833
9291,247,11,37000
9292,247,12,94291
9293,247,13,36541
9294,247,14,63125
9295,247,15,36833
9296,247,16,38458
9297,247,17,37875
9298,247,18,40750
9299,247,19,64416
9300,8,0,100375
9301,8,1,87791
9302,8,2,36125
9303,8,3,37583
9304,8,4,248625
9305,8,5,37000
9306,8,6,35583
9307,8,7,36458
9308,8,8,45916
9309,8,9,33500
9310,8,10,48375
9311,8,11,36583
9312,8,12,36125
9313,8,13,52000
9314,8,14,35041
9315,8,15,61333
9316,8,16,61166
9317,8,17,46500
9318,8,18,37208
9319,8,19,37000
9320,84,0,162666
9321,84,1,36208
9322,84,2,82791
9323,84,3,82541
9324,84,4,35583
9325,84,5,36500
9326,84,6,36750
9327,84,7,41708
9328,84,8,36166
9329,84,9,2159291
9330,84,10,64875
9331,84,11,35750
9332,84,12,36666
9333,84,13,36083
9334,84,14,36291
9335,84,15,35125
9336,84,16,37666
9337,84,17,36041
9338,84,18,82208
9339,84,19,35500
9340,140,0,37666
9341,140,1,37583
9342,140,2,36333
9343,140,3,36750
9344,140,4,36166
9345,140,5,37291
9346,140,6,37625
9347,140,7,50541
9348,140,8,36666
9349,140,9,36750
9350,140,10,37083
9351,140,11,53083
9352,140,12,55375
9353,140,13,37666
9354,140,14,62083
9355,140,15,44958
9356,140,16,34416
9357,140,17,36750
9358,140,18,49958
9359,140,19,37125
9360,91,0,35750
9361,91,1,34916
9362,91,2,98041
9363,91,3,35791
9364,91,4,76541
9365,91,5,1002375
9366,91,6,271416
9367,91,7,329333
9368,91,8,89416
9369,91,9,61250
9370,91,10,789916
9371,91,11,72416
9372,91,12,38541
9373,91,13,35958
9374,91,14,35500
9375,91,15,37666
9376,91,16,36416
9377,91,17,48583
9378,91,18,107375
9379,91,19,36291
9380,75,0,34208
9381,75,1,37083
9382,75,2,42041
9383,75,3,35500
9384,75,4,35833
9385,75,5,37125
9386,75,6,34208
9387,75,7,46791
9388,75,8,35375
9389,75,9,35875
9390,75,10,75458
9391,75,11,35625
9392,75,12,34666
9393,75,13,34458
9394,75,14,39166
9395,75,15,34833
9396,75,16,34208
9397,75,17,35041
9398,75,18,28125
9399,75,19,31666
9400,202,0,31541
9401,202,1,28958
9402,202,2,36125
9403,202,3,33291
9404,202,4,35833
9405,202,5,36791
9406,202,6,69000
9407,202,7,34500
9408,202,8,34416
9409,202,9,36166
9410,202,10,37125
9411,202,11,82333
9412,202,12,35833
9413,202,13,87875
9414,202,14,35583
9415,202,15,48583
9416,202,16,36541
9417,202,17,36500
9418,202,18,35416
9419,202,19,36083
9420,91,0,35458
9421,91,1,35291
9422,91,2,35750
9423,91,3,36041
9424,91,4,72041
9425,91,5,35375
9426,91,6,36458
9427,91,7,37166
9428,91,8,35916
9429,91,9,34958
9430,91,10,35166
9431,91,11,96458
9432,91,12,33958
9433,91,13,35791
9434,91,14,35375
9435,91,15,41750
9436,91,16,82958
9437,91,17,50791
9438,91,18,36041
9439,91,19,75833
9440,143,0,36333
9441,143,1,34125
9442,143,2,35750
9443,143,3,116500
9444,143,4,199000
9445,143,5,37750
9446,143,6,71625
9447,143,7,36916
9448,143,8,37750
9449,143,9,37708
9450,143,10,35916
9451,143,11,76750
9452,143,12,36541
9453,143,13,35416
9454,143,14,35750
9455,143,15,38416
9456,143,16,37291
9457,143,17,35541
9458,143,18,34000
9459,143,19,34166
9460,78,0,34750
9461,78,1,36416
9462,78,2,33458
9463,78,3,32416
9464,78,4,36708
9465,78,5,33583
9466,78,6,34250
9467,78,7,32625
9468,78,8,35833
9469,78,9,117291
9470,78,10,33416
9471,78,11,31500
9472,78,12,29333
9473,78,13,34541
9474,78,14,32708
9475,78,15,34625
9476,78,16,34208
9477,78,17,35625
9478,78,18,35666
9479,78,19,30708
9480,254,0,33125
9481,254,1,25666
9482,254,2,36041
9483,254,3,32208
9484,254,4,30791
9485,254,5,31208
9486,254,6,32083
9487,254,7,30000
9488,254,8,34000
9489,254,9,32750
9490,254,10,30500
9491,254,11,30291
9492,254,12,29375
9493,254,13,34916
9494,254,14,32500
9495,254,15,31000
9496,254,16,29666
9497,254,17,30250
9498,254,18,35458
9499,254,19,33041
9500,247,0,32375
9501,247,1,38333
9502,247,2,34250
9503,247,3,34458
9504,247,4,29958
9505,247,5,34916
9506,247,6,35958
9507,247,7,25291
9508,247,8,31458
9509,247,9,35291
9510,247,10,35458
9511,247,11,34083
9512,247,12,33625
9513,247,13,33541
9514,247,14,27291
9515,247,15,24166
9516,247,16,28208
9517,247,17,24250
9518,247,18,33791
9519,247,19,22791
9520,57,0,31208
9521,57,1,27541
9522,57,2,33958
9523,57,3,34083
9524,57,4,34916
9525,57,5,34916
9526,57,6,33875
9527,57,7,33125
9528,57,8,30333
9529,57,9,29875
9530,57,10,34166
9531,57,11,27458
9532,57,12,24875
9533,57,13,29125
9534,57,14,27875
9535,57,15,27708
9536,57,16,25916
9537,57,17,32916
9538,57,18,33208
9539,57,19,30583
9540,44,0,36625
9541,44,1,35916
9542,44,2,35250
9543,44,3,31083
9544,44,4,35458
9545,44,5,35166
9546,44,6,34541
9547,44,7,34875
9548,44,8,30916
9549,44,9,30791
9550,44,10,31250
9551,44,11,25333
9552,44,12,30291
9553,44,13,32625
9554,44,14,32833
9555,44,15,28583
9556,44,16,22500
9557,44,17,22583
9558,44,18,22208
9559,44,19,22291
9560,250,0,32458
9561,250,1,25125
9562,250,2,28041
9563,250,3,29708
9564,250,4,28416
9565,250,5,31250
9566,250,6,22666
9567,250,7,37666
9568,250,8,35583
9569,250,9,35750
9570,250,10,36166
9571,250,11,31583
9572,250,12,29750
9573,250,13,28041
9574,250,14,29000
9575,250,15,33166
9576,250,16,23125
9577,250,17,33291
9578,250,18,22791
9579,250,19,27625
9580,15,0,32541
9581,15,1,27250
9582,15,2,33708
9583,15,3,26291
9584,15,4,22958
9585,15,5,31958
9586,15,6,24000
9587,15,7,26083
9588,15,8,22916
9589,15,9,33000
9590,15,10,31083
9591,15,11,30791
9592,15,12,29958
9593,15,13,34416
9594,15,14,30333
9595,15,15,27750
9596,15,16,26166
9597,15,17,26416
9598,15,18,29125
9599,15,19,30833
9600,41,0,31541
9601,41,1,26833
9602,41,2,34833
9603,41,3,29875
9604,41,4,30375
9605,41,5,34666
9606,41,6,28750
9607,41,7,28750
9608,41,8,30125
9609,41,9,30250
9610,41,10,33291
9611,41,11,29083
9612,41,12,29791
9613,41,13,34000
9614,41,14,33916
9615,41,15,26958
9616,41,16,32458
9617,41,17,30000
9618,41,18,25083
9619,41,19,33166
9620,114,0,32666
9621,114,1,34708
9622,114,2,32583
9623,114,3,31791
9624,114,4,23208
9625,114,5,29375
9626,114,6,22750
9627,114,7,35875
9628,114,8,26291
9629,114,9,22208
9630,114,10,31791
9631,114,11,31041
9632,114,12,32291
9633,114,13,29041
9634,114,14,27041
9635,114,15,35375
9636,114,16,33875
9637,114,17,28041
9638,114,18,26708
9639,114,19,28333
9640,214,0,28208
9641,214,1,58333
9642,214,2,32708
9643,214,3,24333
9644,214,4,34625
9645,214,5,30166
9646,214,6,25333
9647,214,7,35875
9648,214,8,30000
9649,214,9,31625
9650,214,10,25375
9651,214,11,31291
9652,214,12,28000
9653,214,13,30458
9654,214,14,28500
9655,214,15,32375
9656,214,16,31375
9657,214,17,32125
9658,214,18,24083
9659,214,19,30791
9660,131,0,30833
9661,131,1,25041
9662,131,2,31166
9663,131,3,34916
9664,131,4,26291
9665,131,5,29041
9666,131,6,25333
9667,131,7,28083
9668,131,8,27416
9669,131,9,25041
9670,131,10,26083
9671,131,11,34250
9672,131,12,28708
9673,131,13,30958
9674,131,14,29708
9675,131,15,34208
9676,131,16,32666
9677,131,17,30625
9678,131,18,25041
9679,131,19,31291
9680,152,0,26750
9681,152,1,25916
9682,152,2,24666
9683,152,3,25958
9684,152,4,31291
9685,152,5,32333
9686,152,6,23416
9687,152,7,31750
9688,152,8,34250
9689,152,9,33791
9690,152,10,33916
9691,152,11,29625
9692,152,12,25708
9693,152,13,25750
9694,152,14,22166
9695,152,15,34375
9696,152,16,29208
9697,152,17,27916
9698,152,18,30083
9699,152,19,31083
9700,201,0,29791
9701,201,1,23458
9702,201,2,25041
9703,201,3,22541
9704,201,4,32416
9705,201,5,22416
9706,201,6,23500
9707,201,7,34833
9708,201,8,25291
9709,201,9,30125
9710,201,10,32125
9711,201,11,28000
9712,201,12,26166
9713,201,13,27291
9714,201,14,22166
9715,201,15,22125
9716,201,16,22500
9717,201,17,31750
9718,201,18,27333
9719,201,19,24333
9720,248,0,28500
9721,248,1,28750
9722,248,2,30916
9723,248,3,28750
9724,248,4,25416
9725,248,5,28833
9726,248,6,32708
9727,248,7,28375
9728,248,8,29333
9729,248,9,23500
9730,248,10,32375
9731,248,11,29500
9732,248,12,26250
9733,248,13,31333
9734,248,14,30833
9735,248,15,25083
9736,248,16,35083
9737,248,17,26583
9738,248,18,29708
9739,248,19,30958
9740,3,0,25416
9741,3,1,36458
9742,3,2,30291
9743,3,3,28958
9744,3,4,32458
9745,3,5,33333
9746,3,6,29625
9747,3,7,31166
9748,3,8,31333
9749,3,9,32500
9750,3,10,25333
9751,3,11,33208
9752,3,12,35458
9753,3,13,26416
9754,3,14,22750
9755,3,15,29416
9756,3,16,33583
9757,3,17,28166
9758,3,18,28625
9759,3,19,29750
9760,15,0,29958
9761,15,1,22500
9762,15,2,22541
9763,15,3,33500
9764,15,4,34833
9765,15,5,34375
9766,15,6,32166
9767,15,7,27083
9768,15,8,28208
9769,15,9,31291
9770,15,10,32458
9771,15,11,29666
9772,15,12,33458
9773,15,13,30666
9774,15,14,31875
9775,15,15,30583
9776,15,16,29375
9777,15,17,29708
9778,15,18,27583
9779,15,19,28083
9780,79,0,25041
9781,79,1,30000
9782,79,2,34583
9783,79,3,33416
9784,79,4,24625
9785,79,5,33291
9786,79,6,32708
9787,79,7,28916
9788,79,8,34750
9789,79,9,28916
9790,79,10,33416
9791,79,11,28166
9792,79,12,34208
9793,79,13,29291
9794,79,14,31041
9795,79,15,30333
9796,79,16,31458
9797,79,17,25208
9798,79,18,30166
9799,79,19,22750
9800,83,0,31166
9801,83,1,28208
9802,83,2,24375
9803,83,3,34041
9804,83,4,35166
9805,83,5,31750
9806,83,6,29375
9807,83,7,28916
9808,83,8,31375
9809,83,9,30625
9810,83,10,29791
9811,83,11,25375
9812,83,12,23083
9813,83,13,29666
9814,83,14,34500
9815,83,15,31583
9816,83,16,22666
9817,83,17,23458
9818,83,18,22208
9819,83,19,35666
9820,241,0,35333
9821,241,1,33208
9822,241,2,28958
9823,241,3,31250
9824,241,4,34916
9825,241,5,34458
9826,241,6,33458
9827,241,7,27791
9828,241,8,32333
9829,241,9,32041
9830,241,10,29583
9831,241,11,27000
9832,241,12,25250
9833,241,13,27583
9834,241,14,36041
9835,241,15,35000
9836,241,16,30041
9837,241,17,29375
9838,241,18,26875
9839,241,19,31625
9840,73,0,37291
9841,73,1,34291
9842,73,2,29041
9843,73,3,31500
9844,73,4,35916
9845,73,5,27458
9846,73,6,33750
9847,73,7,34833
9848,73,8,30250
9849,73,9,32125
9850,73,10,32041
9851,73,11,34625
9852,73,12,25500
9853,73,13,63333
9854,73,14,27583
9855,73,15,30166
9856,73,16,32500
9857,73,17,24291
9858,73,18,24583
9859,73,19,48958
9860,206,0,32708
9861,206,1,25375
9862,206,2,30875
9863,206,3,36250
9864,206,4,25875
9865,206,5,24666
9866,206,6,32208
9867,206,7,28000
9868,206,8,29458
9869,206,9,23041
9870,206,10,22750
9871,206,11,30416
9872,206,12,22583
9873,206,13,29708
9874,206,14,25916
9875,206,15,32416
9876,206,16,32291
9877,206,17,33333
9878,206,18,30250
9879,206,19,24916
9880,42,0,29625
9881,42,1,25666
9882,42,2,32833
9883,42,3,28958
9884,42,4,25333
9885,42,5,31416
9886,42,6,23958
9887,42,7,30916
9888,42,8,23541
9889,42,9,23500
9890,42,10,37125
9891,42,11,32875
9892,42,12,28833
9893,42,13,28416
9894,42,14,34333
9895,42,15,34083
9896,42,16,32958
9897,42,17,27750
9898,42,18,35291
9899,42,19,34250
9900,183,0,32375
9901,183,1,32833
9902,183,2,30500
9903,183,3,34250
9904,183,4,23625
9905,183,5,36666
9906,183,6,27000
9907,183,7,35166
9908,183,8,35125
9909,183,9,28458
9910,183,10,32041
9911,183,11,24583
9912,183,12,31791
9913,183,13,29625
9914,183,14,31583
9915,183,15,35875
9916,183,16,35916
9917,183,17,34708
9918,183,18,28666
9919,183,19,33416
9920,37,0,29041
9921,37,1,28458
9922,37,2,23875
9923,37,3,25250
9924,37,4,29166
9925,37,5,28750
9926,37,6,29041
9927,37,7,27666
9928,37,8,22458
9929,37,9,27333
9930,37,10,30583
9931,37,11,34208
9932,37,12,23000
9933,37,13,28916
9934,37,14,22625
9935,37,15,31958
9936,37,16,27666
9937,37,17,29208
9938,37,18,32625
9939,37,19,34750
9940,104,0,28250
9941,104,1,29708
9942,104,2,23583
9943,104,3,23416
9944,104,4,31125
9945,104,5,32458
9946,104,6,36916
9947,104,7,29083
9948,104,8,31833
9949,104,9,29458
9950,104,10,23958
9951,104,11,31625
9952,104,12,49875
9953,104,13,26000
9954,104,14,34666
9955,104,15,34625
9956,104,16,29500
9957,104,17,25625
9958,104,18,29875
9959,104,19,37333
9960,143,0,26083
9961,143,1,24333
9962,143,2,26166
9963,143,3,25708
9964,143,4,23416
9965,143,5,33750
9966,143,6,30500
9967,143,7,26625
9968,143,8,35958
9969,143,9,27625
9970,143,10,22833
9971,143,11,32458
9972,143,12,26750
9973,143,13,22583
9974,143,14,28250
9975,143,15,29625
9976,143,16,28958
9977,143,17,26416
9978,143,18,31458
9979,143,19,34500
9980,189,0,25250
9981,189,1,28166
9982,189,2,23208
9983,189,3,32041
9984,189,4,26041
9985,189,5,23000
9986,189,6,30333
9987,189,7,22750
9988,189,8,31916
9989,189,9,23083
9990,189,10,27583
9991,189,11,31625
9992,189,12,28083
9993,189,13,31750
9994,189,14,27375
9995,189,15,47750
9996,189,16,28166
9997,189,17,32958
9998,189,18,34041
9999,189,19,30458
